,time,temperature,humidity,wind_speed,pressure
488,2018-01-21T08:00,1.4,82,8.4,1016.3
489,2018-01-21T09:00,4.0,72,7.6,1017.6
490,2018-01-21T10:00,6.0,64,7.4,1017.8
491,2018-01-21T11:00,7.2,60,6.1,1017.7
492,2018-01-21T12:00,8.0,57,4.1,1017.0
493,2018-01-21T13:00,8.5,55,2.5,1016.6
494,2018-01-21T14:00,8.7,55,2.4,1016.5
495,2018-01-21T15:00,8.6,57,3.3,1016.6
496,2018-01-21T16:00,7.8,60,3.5,1017.1
497,2018-01-21T17:00,6.7,65,1.0,1017.8
498,2018-01-21T18:00,2.0,84,4.7,1017.9
499,2018-01-21T19:00,1.9,78,4.7,1018.6
500,2018-01-21T20:00,0.8,83,3.9,1018.8
501,2018-01-21T21:00,-0.4,88,5.1,1019.3
502,2018-01-21T22:00,-0.1,87,4.9,1019.2
503,2018-01-21T23:00,-0.5,91,8.4,1019.5
504,2018-01-22T00:00,-0.5,92,10.0,1019.3
505,2018-01-22T01:00,-0.3,92,9.4,1019.1
506,2018-01-22T02:00,0.5,91,7.7,1019.2
507,2018-01-22T03:00,1.2,90,6.8,1019.3
508,2018-01-22T04:00,1.2,91,5.1,1019.2
509,2018-01-22T05:00,1.2,92,5.2,1019.4
510,2018-01-22T06:00,1.3,92,5.6,1019.5
511,2018-01-22T07:00,1.5,95,5.5,1020.1
512,2018-01-22T08:00,1.8,95,1.5,1021.0
513,2018-01-22T09:00,1.9,100,3.1,1021.7
514,2018-01-22T10:00,2.3,100,4.4,1022.6
515,2018-01-22T11:00,2.6,100,5.2,1022.2
516,2018-01-22T12:00,2.9,99,5.7,1021.5
517,2018-01-22T13:00,3.4,98,7.3,1020.7
518,2018-01-22T14:00,3.8,97,7.6,1020.5
519,2018-01-22T15:00,3.8,97,7.4,1020.7
520,2018-01-22T16:00,3.3,97,9.2,1020.9
521,2018-01-22T17:00,2.9,97,10.2,1021.0
522,2018-01-22T18:00,2.8,97,10.6,1020.7
523,2018-01-22T19:00,2.1,98,9.1,1021.1
524,2018-01-22T20:00,2.3,97,8.8,1020.6
525,2018-01-22T21:00,2.6,97,7.9,1020.0
526,2018-01-22T22:00,2.9,98,8.1,1019.1
527,2018-01-22T23:00,2.9,100,7.5,1017.8
528,2018-01-23T00:00,3.0,100,7.2,1016.9
529,2018-01-23T01:00,1.7,100,7.7,1016.0
530,2018-01-23T02:00,1.6,100,8.1,1015.4
531,2018-01-23T03:00,2.7,100,5.9,1014.1
532,2018-01-23T04:00,2.7,100,7.1,1013.0
533,2018-01-23T05:00,5.8,100,11.7,1011.9
534,2018-01-23T06:00,7.0,100,13.7,1011.1
535,2018-01-23T07:00,1.0,100,6.0,1011.1
536,2018-01-23T08:00,1.1,100,5.9,1009.7
537,2018-01-23T09:00,4.3,100,10.2,1008.2
538,2018-01-23T10:00,7.7,100,15.9,1006.3
539,2018-01-23T11:00,9.6,100,20.5,1004.4
540,2018-01-23T12:00,10.3,100,25.6,1001.9
541,2018-01-23T13:00,11.0,100,28.6,999.9
542,2018-01-23T14:00,12.3,100,30.8,998.2
543,2018-01-23T15:00,11.7,100,28.5,997.0
544,2018-01-23T16:00,10.9,100,21.6,995.1
545,2018-01-23T17:00,9.5,100,17.8,995.3
546,2018-01-23T18:00,9.2,100,15.0,995.0
547,2018-01-23T19:00,9.1,100,7.6,996.3
548,2018-01-23T20:00,8.5,100,15.6,997.1
549,2018-01-23T21:00,7.2,96,14.1,997.7
550,2018-01-23T22:00,5.9,95,19.4,998.9
551,2018-01-23T23:00,4.0,93,15.2,999.7
552,2018-01-24T00:00,3.2,91,15.8,1000.5
553,2018-01-24T01:00,3.0,89,14.2,1000.7
554,2018-01-24T02:00,2.4,90,13.2,1000.8
555,2018-01-24T03:00,1.4,97,13.6,1001.2
556,2018-01-24T04:00,1.2,95,15.6,1001.3
557,2018-01-24T05:00,0.7,93,15.7,1001.8
558,2018-01-24T06:00,0.7,89,16.7,1002.7
559,2018-01-24T07:00,1.2,87,14.8,1003.4
560,2018-01-24T08:00,3.2,70,17.6,1004.7
561,2018-01-24T09:00,3.2,59,19.5,1005.7
562,2018-01-24T10:00,3.2,57,20.3,1006.6
563,2018-01-24T11:00,3.2,52,21.1,1007.3
564,2018-01-24T12:00,2.7,52,20.9,1007.2
565,2018-01-24T13:00,2.5,50,19.7,1007.0
566,2018-01-24T14:00,2.2,49,17.7,1007.5
567,2018-01-24T15:00,1.5,46,17.4,1008.8
568,2018-01-24T16:00,0.2,48,16.1,1010.3
569,2018-01-24T17:00,-1.5,51,15.0,1011.6
570,2018-01-24T18:00,-2.6,49,15.3,1012.9
571,2018-01-24T19:00,-1.8,59,12.8,1012.9
572,2018-01-24T20:00,-2.4,54,14.0,1013.5
573,2018-01-24T21:00,-3.0,51,14.7,1014.3
574,2018-01-24T22:00,-3.9,53,14.3,1014.9
575,2018-01-24T23:00,-4.8,55,13.5,1015.9
576,2018-01-25T00:00,-5.6,57,12.6,1016.3
577,2018-01-25T01:00,-6.3,59,11.5,1016.6
578,2018-01-25T02:00,-6.8,59,10.8,1017.0
579,2018-01-25T03:00,-7.2,58,10.7,1017.3
580,2018-01-25T04:00,-7.4,58,10.2,1017.6
581,2018-01-25T05:00,-7.3,56,11.3,1018.6
582,2018-01-25T06:00,-7.4,53,13.3,1019.4
583,2018-01-25T07:00,-6.4,53,13.7,1019.9
584,2018-01-25T08:00,-6.5,50,16.9,1020.4
585,2018-01-25T09:00,-5.9,46,18.6,1021.0
586,2018-01-25T10:00,-4.8,41,19.1,1021.4
587,2018-01-25T11:00,-3.8,39,19.6,1021.7
588,2018-01-25T12:00,-3.0,36,19.4,1021.6
589,2018-01-25T13:00,-2.4,34,19.1,1021.4
590,2018-01-25T14:00,-2.1,32,19.1,1021.9
591,2018-01-25T15:00,-2.6,31,18.6,1023.0
592,2018-01-25T16:00,-3.3,32,16.4,1024.4
593,2018-01-25T17:00,-4.5,33,14.1,1025.4
594,2018-01-25T18:00,-5.1,33,14.3,1026.3
595,2018-01-25T19:00,-4.5,33,14.9,1027.0
596,2018-01-25T20:00,-4.8,35,16.4,1027.8
597,2018-01-25T21:00,-5.3,37,16.2,1028.4
598,2018-01-25T22:00,-5.7,38,16.4,1029.0
599,2018-01-25T23:00,-6.0,39,16.0,1030.0
600,2018-01-26T00:00,-6.4,40,15.4,1029.9
601,2018-01-26T01:00,-6.8,40,15.1,1030.4
602,2018-01-26T02:00,-7.0,40,13.8,1030.9
603,2018-01-26T03:00,-7.2,40,13.0,1031.2
604,2018-01-26T04:00,-7.3,40,13.6,1031.8
605,2018-01-26T05:00,-7.3,40,14.1,1032.7
606,2018-01-26T06:00,-7.3,40,13.5,1033.5
607,2018-01-26T07:00,-6.9,39,14.6,1034.0
608,2018-01-26T08:00,-6.1,38,12.7,1035.1
609,2018-01-26T09:00,-4.8,36,14.3,1035.7
610,2018-01-26T10:00,-3.2,32,14.5,1036.0
611,2018-01-26T11:00,-1.7,29,13.6,1035.6
612,2018-01-26T12:00,-0.4,27,12.8,1034.6
613,2018-01-26T13:00,0.5,26,10.7,1034.1
614,2018-01-26T14:00,1.0,25,8.1,1033.8
615,2018-01-26T15:00,1.1,25,6.0,1033.7
616,2018-01-26T16:00,0.1,53,4.0,1034.0
617,2018-01-26T17:00,-1.3,31,3.1,1034.1
618,2018-01-26T18:00,-2.9,39,4.0,1034.6
619,2018-01-26T19:00,-3.8,42,10.2,1034.6
620,2018-01-26T20:00,-3.5,51,11.3,1034.8
621,2018-01-26T21:00,-3.5,60,11.3,1034.9
622,2018-01-26T22:00,-3.6,62,11.6,1034.8
623,2018-01-26T23:00,-3.7,61,11.3,1034.2
624,2018-01-27T00:00,-3.6,61,11.2,1033.8
625,2018-01-27T01:00,-3.3,62,11.7,1033.1
626,2018-01-27T02:00,-3.0,65,12.3,1032.8
627,2018-01-27T03:00,-2.6,70,13.7,1032.0
628,2018-01-27T04:00,-2.0,75,15.0,1031.1
629,2018-01-27T05:00,-1.3,81,16.0,1030.8
630,2018-01-27T06:00,-0.6,86,16.7,1030.1
631,2018-01-27T07:00,-0.0,91,17.4,1029.8
632,2018-01-27T08:00,1.5,87,18.1,1029.6
633,2018-01-27T09:00,4.3,74,18.9,1028.4
634,2018-01-27T10:00,7.2,62,22.9,1027.3
635,2018-01-27T11:00,9.3,50,25.0,1026.3
636,2018-01-27T12:00,10.1,44,25.1,1024.4
637,2018-01-27T13:00,10.7,41,26.5,1022.9
638,2018-01-27T14:00,10.6,42,27.0,1022.4
639,2018-01-27T15:00,9.9,48,23.5,1022.1
640,2018-01-27T16:00,8.6,59,24.8,1021.9
641,2018-01-27T17:00,7.1,73,24.4,1021.6
642,2018-01-27T18:00,6.8,79,23.6,1021.7
643,2018-01-27T19:00,7.9,77,22.5,1021.8
644,2018-01-27T20:00,8.4,78,22.0,1021.4
645,2018-01-27T21:00,8.9,76,22.7,1020.5
646,2018-01-27T22:00,9.6,71,24.1,1020.1
647,2018-01-27T23:00,9.6,70,24.5,1019.6
648,2018-01-28T00:00,9.4,70,22.5,1019.2
649,2018-01-28T01:00,9.4,71,21.3,1018.7
650,2018-01-28T02:00,9.4,72,19.9,1018.7
651,2018-01-28T03:00,9.1,77,19.1,1018.8
652,2018-01-28T04:00,8.1,88,17.6,1018.8
653,2018-01-28T05:00,7.5,94,14.7,1019.1
654,2018-01-28T06:00,6.9,100,11.8,1019.5
655,2018-01-28T07:00,6.2,100,7.8,1020.2
656,2018-01-28T08:00,6.5,100,6.6,1020.6
657,2018-01-28T09:00,6.7,100,7.8,1021.5
658,2018-01-28T10:00,8.0,95,8.0,1021.4
659,2018-01-28T11:00,8.8,91,7.4,1020.8
660,2018-01-28T12:00,9.4,76,9.6,1020.3
661,2018-01-28T13:00,9.3,70,8.9,1019.8
662,2018-01-28T14:00,9.6,63,10.1,1019.8
663,2018-01-28T15:00,9.3,61,6.8,1019.8
664,2018-01-28T16:00,7.9,65,7.2,1020.1
665,2018-01-28T17:00,6.5,66,8.0,1020.4
666,2018-01-28T18:00,5.6,66,8.7,1020.6
667,2018-01-28T19:00,4.9,68,9.4,1020.9
668,2018-01-28T20:00,4.8,68,9.1,1021.4
669,2018-01-28T21:00,4.1,73,9.6,1021.2
670,2018-01-28T22:00,3.5,72,10.4,1021.0
671,2018-01-28T23:00,3.2,69,10.0,1021.5
672,2018-01-29T00:00,2.9,68,9.5,1021.3
673,2018-01-29T01:00,2.5,69,11.1,1021.5
674,2018-01-29T02:00,2.0,71,13.2,1022.1
675,2018-01-29T03:00,1.6,75,11.9,1022.2
676,2018-01-29T04:00,1.4,81,11.6,1021.9
677,2018-01-29T05:00,1.1,83,11.8,1022.1
678,2018-01-29T06:00,0.6,84,13.0,1022.1
679,2018-01-29T07:00,1.3,84,10.6,1022.1
680,2018-01-29T08:00,2.2,84,11.6,1022.3
681,2018-01-29T09:00,3.5,78,14.3,1022.6
682,2018-01-29T10:00,3.6,71,19.9,1022.3
683,2018-01-29T11:00,3.5,70,21.7,1021.6
684,2018-01-29T12:00,3.6,69,20.6,1020.6
685,2018-01-29T13:00,3.3,73,20.9,1020.2
686,2018-01-29T14:00,1.5,80,22.7,1019.5
687,2018-01-29T15:00,0.7,77,20.5,1019.6
688,2018-01-29T16:00,0.1,74,19.6,1019.9
689,2018-01-29T17:00,-0.4,74,17.0,1019.1
690,2018-01-29T18:00,-0.5,75,19.5,1018.5
691,2018-01-29T19:00,-0.7,68,18.2,1018.4
692,2018-01-29T20:00,-0.5,68,17.3,1017.1
693,2018-01-29T21:00,-0.4,70,20.5,1016.7
694,2018-01-29T22:00,-0.7,70,19.6,1016.1
695,2018-01-29T23:00,-1.9,73,16.8,1014.3
696,2018-01-30T00:00,-2.5,77,16.9,1013.4
697,2018-01-30T01:00,-3.3,76,18.4,1012.2
698,2018-01-30T02:00,-4.3,73,19.4,1011.9
699,2018-01-30T03:00,-5.0,70,19.3,1011.9
700,2018-01-30T04:00,-5.3,69,19.8,1010.7
701,2018-01-30T05:00,-5.4,70,20.2,1010.4
702,2018-01-30T06:00,-5.6,70,18.3,1010.9
703,2018-01-30T07:00,-5.7,74,17.1,1012.0
704,2018-01-30T08:00,-6.1,74,17.7,1010.8
705,2018-01-30T09:00,-5.8,70,16.8,1010.9
706,2018-01-30T10:00,-5.2,68,19.8,1009.7
707,2018-01-30T11:00,-4.4,66,18.0,1009.4
708,2018-01-30T12:00,-3.9,64,17.3,1008.5
709,2018-01-30T13:00,-3.0,60,17.3,1008.1
710,2018-01-30T14:00,-2.6,59,15.6,1007.9
711,2018-01-30T15:00,-2.4,59,12.1,1008.3
712,2018-01-30T16:00,-2.4,61,6.9,1008.8
713,2018-01-30T17:00,-3.9,68,5.5,1009.0
714,2018-01-30T18:00,-2.6,57,12.1,1009.8
715,2018-01-30T19:00,-3.2,60,12.0,1010.6
716,2018-01-30T20:00,-3.6,63,12.5,1011.4
717,2018-01-30T21:00,-3.8,59,15.1,1012.4
718,2018-01-30T22:00,-5.2,59,16.6,1013.0
719,2018-01-30T23:00,-6.4,57,16.8,1013.6
720,2018-01-31T00:00,-7.3,55,17.4,1014.2
721,2018-01-31T01:00,-8.1,54,17.2,1014.7
722,2018-01-31T02:00,-8.7,57,15.7,1015.4
723,2018-01-31T03:00,-9.0,61,14.1,1015.6
724,2018-01-31T04:00,-9.3,64,12.5,1016.5
725,2018-01-31T05:00,-9.6,66,11.0,1017.4
726,2018-01-31T06:00,-9.9,68,10.0,1018.1
727,2018-01-31T07:00,-9.5,64,11.2,1018.6
728,2018-01-31T08:00,-9.5,62,6.9,1019.5
729,2018-01-31T09:00,-7.4,52,9.5,1020.1
730,2018-01-31T10:00,-6.1,47,9.9,1020.2
731,2018-01-31T11:00,-4.7,43,7.5,1019.8
732,2018-01-31T12:00,-3.6,43,4.5,1018.0
733,2018-01-31T13:00,-2.4,38,5.6,1017.2
734,2018-01-31T14:00,-2.0,39,5.1,1016.5
735,2018-01-31T15:00,-1.6,36,6.9,1016.4
736,2018-01-31T16:00,-2.4,44,6.4,1016.7
737,2018-01-31T17:00,-4.0,55,12.1,1016.1
738,2018-01-31T18:00,-4.9,70,14.1,1015.8
739,2018-01-31T19:00,-4.9,66,14.9,1015.4
740,2018-01-31T20:00,-4.4,66,14.8,1014.7
741,2018-01-31T21:00,-4.1,70,17.5,1013.6
742,2018-01-31T22:00,-3.4,71,18.6,1014.3
743,2018-01-31T23:00,-2.9,74,18.2,1014.7
744,2018-02-01T00:00,-1.6,74,19.1,1013.6
745,2018-02-01T01:00,-1.0,71,18.8,1013.5
746,2018-02-01T02:00,-0.6,72,17.1,1013.4
747,2018-02-01T03:00,-0.3,75,15.2,1013.1
748,2018-02-01T04:00,-0.6,76,14.3,1013.0
749,2018-02-01T05:00,-0.9,75,13.9,1013.1
750,2018-02-01T06:00,-0.7,72,13.4,1012.8
751,2018-02-01T07:00,-0.6,74,13.0,1013.5
752,2018-02-01T08:00,0.2,73,11.9,1013.2
753,2018-02-01T09:00,1.5,73,11.7,1012.4
754,2018-02-01T10:00,3.4,69,15.4,1011.9
755,2018-02-01T11:00,5.1,60,17.2,1011.4
756,2018-02-01T12:00,6.3,54,18.0,1010.1
757,2018-02-01T13:00,7.3,52,16.8,1009.2
758,2018-02-01T14:00,7.7,53,16.9,1008.5
759,2018-02-01T15:00,6.9,60,14.6,1008.5
760,2018-02-01T16:00,5.3,68,14.5,1009.0
761,2018-02-01T17:00,3.7,75,15.1,1009.2
762,2018-02-01T18:00,3.0,78,14.4,1009.3
763,2018-02-01T19:00,2.5,79,14.5,1009.9
764,2018-02-01T20:00,2.2,83,14.1,1009.5
765,2018-02-01T21:00,2.0,87,13.9,1009.1
766,2018-02-01T22:00,1.4,100,12.9,1008.7
767,2018-02-01T23:00,1.6,100,12.1,1008.2
768,2018-02-02T00:00,1.7,100,9.7,1006.9
769,2018-02-02T01:00,1.6,100,8.1,1005.8
770,2018-02-02T02:00,1.7,100,7.9,1004.9
771,2018-02-02T03:00,1.6,100,8.4,1004.3
772,2018-02-02T04:00,1.2,100,9.4,1003.4
773,2018-02-02T05:00,1.3,100,13.5,1003.9
774,2018-02-02T06:00,1.0,100,16.0,1003.8
775,2018-02-02T07:00,0.9,96,18.9,1004.7
776,2018-02-02T08:00,-0.5,87,21.2,1005.7
777,2018-02-02T09:00,-1.3,80,19.3,1006.6
778,2018-02-02T10:00,-2.4,58,22.7,1007.0
779,2018-02-02T11:00,-3.0,50,22.4,1007.8
780,2018-02-02T12:00,-2.9,48,21.5,1007.4
781,2018-02-02T13:00,-3.5,44,22.1,1008.2
782,2018-02-02T14:00,-3.9,38,23.0,1009.0
783,2018-02-02T15:00,-4.2,37,23.8,1009.6
784,2018-02-02T16:00,-5.2,39,21.0,1011.2
785,2018-02-02T17:00,-6.8,42,20.7,1012.5
786,2018-02-02T18:00,-8.0,42,19.5,1014.2
787,2018-02-02T19:00,-8.0,45,20.0,1015.3
788,2018-02-02T20:00,-9.0,43,21.4,1017.0
789,2018-02-02T21:00,-10.0,45,19.5,1018.4
790,2018-02-02T22:00,-10.8,46,18.3,1019.7
791,2018-02-02T23:00,-11.4,46,17.4,1020.7
792,2018-02-03T00:00,-11.9,47,14.7,1021.2
793,2018-02-03T01:00,-12.2,49,12.7,1022.0
794,2018-02-03T02:00,-12.2,47,10.7,1022.5
795,2018-02-03T03:00,-12.2,45,11.1,1023.0
796,2018-02-03T04:00,-12.2,45,10.4,1023.4
797,2018-02-03T05:00,-11.9,42,12.2,1024.1
798,2018-02-03T06:00,-11.7,40,12.7,1024.6
799,2018-02-03T07:00,-12.6,45,10.7,1025.5
800,2018-02-03T08:00,-10.9,41,11.9,1026.2
801,2018-02-03T09:00,-9.1,42,12.9,1026.7
802,2018-02-03T10:00,-7.2,39,14.3,1026.2
803,2018-02-03T11:00,-5.5,35,15.1,1025.2
804,2018-02-03T12:00,-4.2,33,15.3,1024.4
805,2018-02-03T13:00,-3.1,30,15.5,1023.3
806,2018-02-03T14:00,-2.3,29,15.3,1022.8
807,2018-02-03T15:00,-2.0,30,15.6,1022.9
808,2018-02-03T16:00,-2.3,33,14.3,1023.1
809,2018-02-03T17:00,-4.3,45,13.2,1023.6
810,2018-02-03T18:00,-5.2,51,15.5,1024.5
811,2018-02-03T19:00,-6.1,55,14.5,1025.2
812,2018-02-03T20:00,-6.3,58,13.7,1025.4
813,2018-02-03T21:00,-6.3,62,14.7,1025.6
814,2018-02-03T22:00,-5.8,66,14.7,1025.3
815,2018-02-03T23:00,-5.4,70,14.2,1025.2
816,2018-02-04T00:00,-5.2,73,14.7,1024.5
817,2018-02-04T01:00,-3.9,71,16.1,1024.0
818,2018-02-04T02:00,-3.0,70,17.4,1023.8
819,2018-02-04T03:00,-2.1,69,17.6,1023.6
820,2018-02-04T04:00,-1.9,74,17.4,1023.1
821,2018-02-04T05:00,-1.2,75,17.5,1022.6
822,2018-02-04T06:00,-0.1,76,19.1,1022.1
823,2018-02-04T07:00,0.2,76,18.9,1022.5
824,2018-02-04T08:00,1.3,72,19.9,1022.3
825,2018-02-04T09:00,2.3,69,20.1,1022.3
826,2018-02-04T10:00,3.2,68,13.7,1021.8
827,2018-02-04T11:00,4.5,67,17.1,1020.7
828,2018-02-04T12:00,5.5,72,18.8,1018.6
829,2018-02-04T13:00,3.3,100,14.5,1017.5
830,2018-02-04T14:00,3.3,99,13.0,1016.0
831,2018-02-04T15:00,4.8,93,18.4,1014.6
832,2018-02-04T16:00,4.8,100,18.0,1013.7
833,2018-02-04T17:00,4.8,100,18.1,1012.9
834,2018-02-04T18:00,4.9,100,18.3,1011.7
835,2018-02-04T19:00,3.9,100,12.5,1010.5
836,2018-02-04T20:00,4.4,100,12.5,1008.8
837,2018-02-04T21:00,4.9,100,12.8,1007.5
838,2018-02-04T22:00,4.9,100,10.5,1005.3
839,2018-02-04T23:00,5.3,100,11.6,1003.6
840,2018-02-05T00:00,5.7,100,10.2,1000.5
841,2018-02-05T01:00,6.1,100,12.6,997.2
842,2018-02-05T02:00,6.4,100,1.9,995.7
843,2018-02-05T03:00,4.8,100,15.0,995.7
844,2018-02-05T04:00,4.1,100,11.0,995.7
845,2018-02-05T05:00,4.2,100,16.2,997.0
846,2018-02-05T06:00,3.9,95,18.4,997.8
847,2018-02-05T07:00,4.0,95,15.3,999.8
848,2018-02-05T08:00,3.5,92,17.2,1001.2
849,2018-02-05T09:00,4.2,85,17.1,1002.7
850,2018-02-05T10:00,3.3,74,25.0,1004.2
851,2018-02-05T11:00,3.4,54,27.3,1005.8
852,2018-02-05T12:00,3.1,50,27.4,1007.0
853,2018-02-05T13:00,3.3,42,25.7,1007.6
854,2018-02-05T14:00,2.5,35,24.6,1009.1
855,2018-02-05T15:00,1.3,29,22.6,1011.3
856,2018-02-05T16:00,-0.2,32,16.3,1013.0
857,2018-02-05T17:00,-2.3,35,12.9,1015.1
858,2018-02-05T18:00,-3.8,38,11.8,1016.9
859,2018-02-05T19:00,-4.0,50,10.1,1017.7
860,2018-02-05T20:00,-3.7,48,10.5,1019.7
861,2018-02-05T21:00,-4.7,51,11.5,1020.1
862,2018-02-05T22:00,-5.2,50,12.6,1021.2
863,2018-02-05T23:00,-5.9,50,11.0,1022.0
864,2018-02-06T00:00,-6.5,52,9.0,1021.9
865,2018-02-06T01:00,-6.9,54,8.1,1022.8
866,2018-02-06T02:00,-7.2,54,6.5,1023.1
867,2018-02-06T03:00,-7.2,54,6.5,1023.4
868,2018-02-06T04:00,-6.2,47,3.6,1023.7
869,2018-02-06T05:00,-5.7,45,2.1,1023.5
870,2018-02-06T06:00,-5.3,44,4.7,1023.6
871,2018-02-06T07:00,-5.2,48,3.4,1024.2
872,2018-02-06T08:00,-4.4,44,5.5,1025.2
873,2018-02-06T09:00,-3.6,43,7.1,1026.0
874,2018-02-06T10:00,-3.0,45,9.0,1025.9
875,2018-02-06T11:00,-2.1,47,11.4,1026.1
876,2018-02-06T12:00,-0.8,45,13.3,1025.2
877,2018-02-06T13:00,1.0,44,14.4,1023.9
878,2018-02-06T14:00,2.3,44,14.3,1023.2
879,2018-02-06T15:00,3.0,44,13.8,1023.4
880,2018-02-06T16:00,2.7,47,10.2,1023.4
881,2018-02-06T17:00,0.4,57,6.2,1024.3
882,2018-02-06T18:00,-1.0,63,7.7,1025.2
883,2018-02-06T19:00,-4.4,73,8.4,1027.3
884,2018-02-06T20:00,-3.0,67,5.5,1028.3
885,2018-02-06T21:00,-3.5,69,10.4,1029.2
886,2018-02-06T22:00,-4.2,71,9.2,1029.9
887,2018-02-06T23:00,-4.9,74,8.8,1030.1
888,2018-02-07T00:00,-5.1,74,8.5,1030.3
889,2018-02-07T01:00,-5.2,74,8.1,1030.4
890,2018-02-07T02:00,-5.3,75,7.2,1030.9
891,2018-02-07T03:00,-5.5,75,7.6,1030.6
892,2018-02-07T04:00,-5.7,75,7.6,1030.9
893,2018-02-07T05:00,-5.9,75,7.3,1030.4
894,2018-02-07T06:00,-5.7,72,8.4,1029.8
895,2018-02-07T07:00,-6.0,67,7.2,1029.8
896,2018-02-07T08:00,-3.9,61,4.9,1029.8
897,2018-02-07T09:00,-1.9,60,7.9,1028.6
898,2018-02-07T10:00,0.1,59,10.2,1026.5
899,2018-02-07T11:00,0.9,61,6.9,1025.8
900,2018-02-07T12:00,0.3,74,8.8,1022.7
901,2018-02-07T13:00,0.2,85,9.4,1019.8
902,2018-02-07T14:00,0.5,90,3.7,1017.8
903,2018-02-07T15:00,-0.2,100,4.4,1015.8
904,2018-02-07T16:00,-0.4,99,5.8,1013.6
905,2018-02-07T17:00,1.0,100,10.6,1010.8
906,2018-02-07T18:00,3.4,100,19.8,1008.4
907,2018-02-07T19:00,8.3,100,27.2,1006.7
908,2018-02-07T20:00,9.0,100,20.4,1006.7
909,2018-02-07T21:00,6.5,100,17.3,1007.7
910,2018-02-07T22:00,2.6,100,15.2,1008.8
911,2018-02-07T23:00,1.0,94,16.5,1010.4
912,2018-02-08T00:00,0.2,90,17.0,1011.7
913,2018-02-08T01:00,-0.9,85,16.8,1012.7
914,2018-02-08T02:00,-1.7,80,17.6,1014.4
915,2018-02-08T03:00,-3.0,75,17.3,1015.0
916,2018-02-08T04:00,-3.8,69,18.7,1015.9
917,2018-02-08T05:00,-5.1,69,17.9,1016.9
918,2018-02-08T06:00,-5.8,69,15.4,1018.1
919,2018-02-08T07:00,-5.1,65,14.0,1019.9
920,2018-02-08T08:00,-4.8,60,16.3,1021.1
921,2018-02-08T09:00,-4.4,55,16.9,1022.0
922,2018-02-08T10:00,-3.4,50,15.7,1022.3
923,2018-02-08T11:00,-2.3,45,14.6,1022.2
924,2018-02-08T12:00,-1.3,42,12.9,1021.5
925,2018-02-08T13:00,-0.6,39,12.0,1020.9
926,2018-02-08T14:00,-0.4,37,11.3,1020.6
927,2018-02-08T15:00,-0.5,38,10.3,1020.6
928,2018-02-08T16:00,-1.0,39,8.9,1021.1
929,2018-02-08T17:00,-2.8,48,7.7,1021.9
930,2018-02-08T18:00,-4.1,50,10.0,1022.8
931,2018-02-08T19:00,-5.3,53,7.2,1024.4
932,2018-02-08T20:00,-4.8,53,10.8,1024.8
933,2018-02-08T21:00,-4.7,52,12.0,1025.8
934,2018-02-08T22:00,-4.5,51,11.3,1026.1
935,2018-02-08T23:00,-4.9,54,10.9,1026.8
936,2018-02-09T00:00,-5.4,57,9.7,1027.3
937,2018-02-09T01:00,-6.0,60,8.0,1027.0
938,2018-02-09T02:00,-6.2,62,9.3,1027.5
939,2018-02-09T03:00,-6.5,64,8.9,1027.7
940,2018-02-09T04:00,-6.4,65,10.3,1029.1
941,2018-02-09T05:00,-6.6,67,10.3,1029.3
942,2018-02-09T06:00,-6.7,67,9.7,1030.1
943,2018-02-09T07:00,-6.9,64,6.2,1030.4
944,2018-02-09T08:00,-5.2,51,6.3,1031.2
945,2018-02-09T09:00,-3.4,40,8.5,1031.5
946,2018-02-09T10:00,-1.9,33,8.0,1031.7
947,2018-02-09T11:00,-0.6,28,8.7,1031.2
948,2018-02-09T12:00,0.5,26,10.5,1030.3
949,2018-02-09T13:00,1.3,25,11.8,1028.8
950,2018-02-09T14:00,1.6,27,14.2,1028.7
951,2018-02-09T15:00,1.5,29,12.2,1028.3
952,2018-02-09T16:00,0.6,36,12.3,1028.5
953,2018-02-09T17:00,-0.6,44,10.8,1028.6
954,2018-02-09T18:00,-1.9,53,12.0,1028.7
955,2018-02-09T19:00,-2.7,65,11.7,1029.3
956,2018-02-09T20:00,-2.6,72,11.8,1029.0
957,2018-02-09T21:00,-2.5,76,11.9,1028.8
958,2018-02-09T22:00,-1.9,78,12.8,1028.4
959,2018-02-09T23:00,-1.3,81,13.8,1027.4
960,2018-02-10T00:00,-0.4,81,16.0,1026.7
961,2018-02-10T01:00,0.7,78,17.3,1026.1
962,2018-02-10T02:00,1.5,77,18.4,1025.4
963,2018-02-10T03:00,1.8,80,17.4,1024.7
964,2018-02-10T04:00,2.1,84,16.3,1024.3
965,2018-02-10T05:00,3.0,86,15.4,1024.1
966,2018-02-10T06:00,3.3,90,14.6,1023.3
967,2018-02-10T07:00,2.5,97,14.1,1023.8
968,2018-02-10T08:00,3.8,95,13.8,1023.4
969,2018-02-10T09:00,5.9,89,14.2,1023.1
970,2018-02-10T10:00,9.2,77,14.7,1022.4
971,2018-02-10T11:00,10.4,77,15.6,1021.7
972,2018-02-10T12:00,11.8,72,19.6,1020.4
973,2018-02-10T13:00,12.6,69,20.0,1019.5
974,2018-02-10T14:00,11.6,74,13.0,1018.4
975,2018-02-10T15:00,10.2,81,14.6,1018.0
976,2018-02-10T16:00,9.0,87,14.0,1017.9
977,2018-02-10T17:00,7.9,92,15.3,1017.5
